ID,subset,error_type,selected_wr,oracle_wr_5,oracle_wr_20,best_cand_wr,best_cand_rank_rrf,best_cand_rank_ce,pool_size,question
ID_VL_Swa_Ken_95CA788D,Swa_Ken,B_reranking_failure,0.23819742489270387,0.3710027100271003,0.74,0.74,16,5,60,"Je, virusi vya ukimwi ina madhara ya muda mrefu ambayo yanaendelea hadi mwisho wa maisha ya mtu?"
ID_VL_Eng_Gha_8693FD9D,Eng_Gha,C_recall_failure,0.23851239669421487,0.23851239669421487,0.2594252873563218,0.2594252873563218,10,5,43,How do religious beliefs and teachings influence attitudes and behaviors regarding sexuality and reproductive health among adolescents?
ID_VL_Aka_Gha_0822E8F3,Aka_Gha,C_recall_failure,0.23851239669421487,0.23851239669421487,0.2398901098901099,0.2398901098901099,16,22,66,Ɔkwan bɛn so na ɔhwɛ a wɔde adwenemhaw hu betumi aboa ma nneɛma pa aba mmabun a wɔrenya ahoɔden afi nna anaa awo mu apɔwmuden ho haw ahorow mu no?
ID_VL_Eng_Ken_E5267A2B,Eng_Ken,C_recall_failure,0.23851239669421487,0.23851239669421487,0.23851239669421487,0.23851239669421487,0,46,58,What is the immune system?
ID_VL_Eng_Ken_836435E3,Eng_Ken,C_recall_failure,0.23863192182410425,0.23863192182410425,0.28461538461538455,0.2976086956521739,51,0,55,Is there a specific duration during which P2 is effective in preventing pregnancy?
ID_VL_Eng_Gha_19E45C6A,Eng_Gha,C_recall_failure,0.23870967741935484,0.26268398268398263,0.28035242290748896,0.28035242290748896,8,0,52,How can I advocate for comprehensive sexual education and access to reproductive health services in my community?
ID_VL_Eng_Gha_C56BAD4C,Eng_Gha,C_recall_failure,0.23883597883597885,0.23049180327868857,0.23883597883597885,0.23883597883597885,7,2,56,"How can health systems adapt and innovate in response to emerging challenges and opportunities in adolescent sexual and reproductive health, including changes in technology, social norms, and healthcare delivery models?"
ID_VL_Eng_Gha_B6D1F6BB,Eng_Gha,D_weak_pool,0.23886075949367086,0.3063694267515924,0.3063694267515924,0.3063694267515924,4,6,41,"How can adolescents critically evaluate the credibility and trustworthiness of social media influencers' content on ASRH topics, considering factors such as expertise, evidence-based information, and potential biases?"
ID_VL_Eng_Gha_2E4BEBC4,Eng_Gha,C_recall_failure,0.23886075949367086,0.18385093167701863,0.23886075949367086,0.23886075949367086,7,2,53,"Can STIs and HIV be prevented, and if so, what are the most effective prevention methods?"
ID_VL_Aka_Gha_81D2C7DE,Aka_Gha,C_recall_failure,0.23895833333333333,0.23895833333333333,0.23895833333333333,0.23895833333333333,2,5,76,"Tu mpɔn Akwan bɛn so na Abusua nhyehyɛe ho horow a  wɔde si nyinsɛn ano mu, na nneɛma bɛn na ebetumi aka sɛnea etu mpɔn?"
ID_VL_Aka_Gha_93CD59BF,Aka_Gha,C_recall_failure,0.23895833333333333,0.23895833333333333,0.23895833333333333,0.24155440414507773,29,21,63,So akwan ahorow wɔ hɔ ma me sɛ mede me ho bɛhyɛ nkɔmmɔbɔ anaa dwumadi ahorow a ɛhyɛ m’ankorankoro gyinapɛn ne gyidi ahorow a ɛfa nna ne awo akwahosan ho mu den na ɛfoa so mu?
ID_VL_Aka_Gha_CD5F4822,Aka_Gha,C_recall_failure,0.23907692307692308,0.2719277108433735,0.29516853932584264,0.29516853932584264,13,1,62,"Dɛn ne nsusuwii hunu a wɔtaa de di dwuma, mmarima ne mmea ho gyinapɛn ahorow, ne amammerɛ mu sɛnkyerɛnne ahorow a wɔma ɛkɔ so tra hɔ wɔ aguadi ho dawurubɔ ne aguadi mu a ɛfa nna ne awo akwahosan ho no bi?"
ID_VL_Eng_Gha_6D15F16F,Eng_Gha,C_recall_failure,0.2391919191919192,0.25,0.25,0.25,2,8,41,"How can I speak up safely if I witness someone bullying or harassing another person online? (reporting options, de-escalation strategies)"
ID_VL_Eng_Eth_15DA705C,Eng_Eth,C_recall_failure,0.23941176470588232,0.23941176470588232,0.23941176470588232,0.23941176470588232,0,40,49,How much does ARV medicine cost if the public clinic runs out?
ID_VL_Swa_Ken_A8909E31,Swa_Ken,D_weak_pool,0.23941176470588235,0.23941176470588235,0.23941176470588235,0.3819354838709678,34,3,66,"Je, ni vifo vingapi vinavyoripotiwa kati ya watoto wenye umri kati ya miaka 0 hadi 14?"
ID_VL_Eng_Gha_EDD97A1A,Eng_Gha,D_weak_pool,0.23971830985915493,0.3385620915032679,0.3385620915032679,0.3385620915032679,1,2,55,What resources and support services are available within the community to help adolescents navigate cultural barriers and access culturally competent sexual and reproductive healthcare?
ID_VL_Aka_Gha_89C8D2AB,Aka_Gha,C_recall_failure,0.23981481481481481,0.23981481481481481,0.2572380952380952,0.2572380952380952,7,2,53,"Dwuma bɛn na apomoden ho adwumayɛfo di wɔ mmoa a mmabun wɔ, wɔ wɔn awoɔ hokwan ne ahofadi a wɔwɔ mu?"
ID_VL_Amh_Eth_A99F1318,Amh_Eth,B_reranking_failure,0.23999999999999996,0.6206451612903225,0.6206451612903225,0.6206451612903225,0,36,69,ጤናማ መስሎ መታየት እችላለሁ እና አሁንም ኤች አይ ቪ አለብኝ፣ እና ፈውስ አለ?
ID_VL_Swa_Ken_460A6125,Swa_Ken,C_recall_failure,0.24025974025974026,0.27226415094339623,0.27226415094339623,0.2764367816091954,26,11,56,"Je, ni dawa gani zinazopatikana za kutibu magonjwa ya zinaa, na ni hospitali gani ninaweza kutembelea kwa usaidizi?"
ID_VL_Eng_Ken_37E9D2E2,Eng_Ken,B_reranking_failure,0.24034188034188037,0.24666666666666665,0.74,0.74,10,18,34,Is it possible to have sex with a HIV positive person and not contract HIV?
ID_VL_Aka_Gha_BFC00DC8,Aka_Gha,C_recall_failure,0.24061349693251532,0.24061349693251532,0.25813953488372093,0.25813953488372093,8,53,68,Ntetee anaa nhomasua bɛn na apɔwmuden ho adwumayɛfo hia na wɔde ɔhwɛ a ɛfa adwenemhaw ho ama mmabun?
ID_VL_Eng_Gha_B12B6680,Eng_Gha,C_recall_failure,0.24072289156626506,0.24072289156626506,0.24072289156626506,0.24072289156626506,0,0,48,What are the long-term impacts of participating in peer-led sexual and reproductive health education and support programs on adolescents' health outcomes and behaviors?
ID_VL_Eng_Gha_8ED6AD5E,Eng_Gha,C_recall_failure,0.24072289156626506,0.24457627118644068,0.24457627118644068,0.26048000000000004,33,39,52,What role do media and popular culture play in perpetuating or challenging gender inequality and stereotypes?
ID_VL_Eng_Gha_FB25664D,Eng_Gha,C_recall_failure,0.24072289156626508,0.2597872340425532,0.2597872340425532,0.2597872340425532,1,0,50,Can healthcare providers guarantee confidentiality when providing crisis intervention and support to adolescents?
ID_VL_Eng_Gha_43C07D43,Eng_Gha,C_recall_failure,0.24072289156626508,0.25084745762711863,0.25084745762711863,0.25084745762711863,2,12,48,"What role does power dynamics, age differences, social status, and other factors play in situations where coercion or pressure may occur, and how can adolescents navigate these dynamics assertively and safely?"
ID_VL_Eng_Gha_734A6CA3,Eng_Gha,C_recall_failure,0.24079365079365078,0.24079365079365078,0.24079365079365078,0.24079365079365078,0,0,42,How can I navigate conflicts between my cultural or religious beliefs and my own feelings or experiences regarding sexuality?
ID_VL_Amh_Eth_61607459,Amh_Eth,D_weak_pool,0.2409302325581395,0.30358974358974355,0.30358974358974355,0.30358974358974355,3,4,67,ሕፃናት ከቂጥኝ በሽታ ጋር ሊወለዱ ይችላሉ? እንዴትስ ይያዛሉ?
ID_VL_Aka_Gha_688C7015,Aka_Gha,C_recall_failure,0.24093023255813953,0.24093023255813953,0.24093023255813953,0.24093023255813953,1,1,63,Ɔkwan bɛn so na animtiaabu boa ma wɔyɛ nyiyimu tia nnipa a wɔwɔ STI anaa HIV?
ID_VL_Eng_Gha_D49405F0,Eng_Gha,C_recall_failure,0.24093023255813953,0.24093023255813953,0.24093023255813953,0.24093023255813953,0,1,57,How can pregnant adolescents ensure they have a birth plan that meets their needs and preferences?
ID_VL_Aka_Gha_6B8E869F,Aka_Gha,C_recall_failure,0.24130434782608695,0.19830065359477123,0.24130434782608695,0.2734782608695652,48,2,61,Dɛn nti na mmarima ne mmea pɛyɛ ho hia wɔ mmabun nna ne awo apɔwmuden ho?
ID_VL_Eng_Gha_6B352F85,Eng_Gha,C_recall_failure,0.2413620071684588,0.2812,0.2812,0.2812,3,32,53,"What are the rights and responsibilities of adolescents regarding their sexual health and STI testing, and how can I assert my rights in healthcare settings?"
ID_VL_Eng_Uga_F6D70248,Eng_Uga,B_reranking_failure,0.24141843971631202,0.74,0.74,0.74,3,17,46,"What is the background of genital Herpes?, please answer this using simple medical terms."
ID_VL_Eng_Gha_044251DB,Eng_Gha,C_recall_failure,0.2414406779661017,0.2414406779661017,0.25261044176706826,0.25261044176706826,14,7,50,How can adolescents engage in policy advocacy to promote systemic changes that address the root causes of food and housing insecurity in their communities?
ID_VL_Aka_Gha_956269F0,Aka_Gha,C_recall_failure,0.2416326530612245,0.2592356687898089,0.27315436241610735,0.27315436241610735,11,67,70,"Ɔkwan bɛn so na mmara, nhyehyɛe, ne nneyɛe a ɛfa nyiyim ho no ka tumi a mmabun wɔ sɛ wobenya nna ne awo akwahosan ho nhyehyɛe ne nsɛm?"
ID_VL_Aka_Gha_6C6FA611,Aka_Gha,D_weak_pool,0.24170854271356784,0.2562770562770563,0.301747572815534,0.301747572815534,14,20,67,"Ɔkwan bɛn so na kasa mu akwanside ""language barrier"" haw mmabun tumi a wɔde nya nna ne awo akwahosan ho nsɛm ne nnwuma ntease, na nneɛma bɛn na wɔayɛ de ama kasa nkyerɛase ne nkyerɛase?"
ID_VL_Aka_Gha_7FCD9EB1,Aka_Gha,C_recall_failure,0.24173333333333333,0.25633986928104574,0.26516666666666666,0.26516666666666666,12,34,63,Nkyerɛkyerɛ ho nneɛma bi wɔ hɔ a ɛbɛboa mmabun ma wɔate hokwan ahorow ne akwan horow a wobetumi afa so wɔ nyinsɛn ne awo hwɛ ho ase?
ID_VL_Aka_Gha_F50BEA63,Aka_Gha,C_recall_failure,0.2418300653594771,0.2418300653594771,0.2418300653594771,0.2418300653594771,0,0,70,Asiane bɛn na ɛwɔ nkitahodie a ahobammɔ nnim anaasɛ ɛnyɛ papa mu a wɔde wɔn ho bɛhyɛ mu?
ID_VL_Eng_Gha_04D9145E,Eng_Gha,C_recall_failure,0.24185365853658536,0.2897169811320755,0.2897169811320755,0.2897169811320755,1,1,49,"How can parents, caregivers, and other adults support adolescents in understanding and exercising their sexual and reproductive rights?"
ID_VL_Aka_Gha_B27B3D90,Aka_Gha,C_recall_failure,0.24188365650969523,0.24188365650969523,0.24188365650969523,0.24188365650969523,1,19,70,Dɛn ne akwan bi a wɔfa so di nna mu ɔhaw ahorow ho dwuma wɔ nketahodi a ɛyɛ papa na ɛboa no mu?
ID_VL_Eng_Gha_A1C7CC8A,Eng_Gha,C_recall_failure,0.2420560747663551,0.23326086956521738,0.2778902953586498,0.2778902953586498,7,1,58,"How can health systems strengthen linkages between sexual and reproductive health services and other essential health services, such as mental health support, HIV/AIDS prevention and treatment, and noncommunicable disease management?"
ID_VL_Aka_Gha_B963F37F,Aka_Gha,C_recall_failure,0.24205607476635513,0.27889447236180903,0.27889447236180903,0.27889447236180903,3,12,58,kwan bɛn so na akwahosan ho adwumayɛfo betumi ahwɛ ahu sɛ amammerɛ mu tema ne obu ma adwene ahorow wɔ hɔ bere a wɔde ASRH nnwuma rema mmabun a wofi amammerɛ ahorow mu?
ID_VL_Aka_Gha_E7067EF4,Aka_Gha,C_recall_failure,0.24205607476635513,0.2971212121212121,0.2971212121212121,0.2971212121212121,3,20,59,"Fa kasa a ɛyɛ nokware wɔ aduruyɛ mu di dwuma, na kwati atemmu nsɛm bere a woresusuw nyinsɛn a woyi gu ho no."
ID_VL_Eng_Gha_C14565C7,Eng_Gha,C_recall_failure,0.24205607476635516,0.24205607476635516,0.24205607476635516,0.24205607476635516,0,0,52,"What should adolescents do if they find themselves in a crisis situation where their safety plan isn't effective, and how can they reach out for help or emergency assistance promptly?"
ID_VL_Eng_Gha_2C33350C,Eng_Gha,C_recall_failure,0.24209876543209874,0.25208791208791204,0.25208791208791204,0.25208791208791204,0,13,55,What are the differences between feeling sad or anxious occasionally and experiencing a mental health disorder?
ID_VL_Lug_Uga_E0821918,Lug_Uga,D_weak_pool,0.24213235294117647,0.24213235294117647,0.30417177914110427,0.30417177914110427,11,19,69,Bika bya Kisipi ki ebiriyo?
ID_VL_Lug_Uga_95E7F614,Lug_Uga,D_weak_pool,0.24213235294117647,0.24213235294117647,0.30417177914110427,0.30417177914110427,9,8,39,Ebyokulabirako by'Akawuka ka Vvayiraasi akaleeta Kisipi bye biriwa? 
ID_VL_Aka_Gha_23B8C1E9,Aka_Gha,C_recall_failure,0.2423008849557522,0.2423008849557522,0.2423008849557522,0.256734693877551,21,38,63,Mɛyɛ dɛn ama me hokafo  de ne ho ahyɛ nkɔmmɔ a ɛfa nnuru a wɔde siw nyinsɛn ano ho na mahwɛ ahu sɛ yɛn baanu nyinaa de yɛn nna mu akwaa apɔmuden  yiyedi bedi kan?
ID_VL_Eng_Gha_DF92A621,Eng_Gha,C_recall_failure,0.2424137931034483,0.2864516129032258,0.2864516129032258,0.2864516129032258,3,4,53,"How can I tell if a clinic is safe and reputable for getting an abortion? (look for licensing, accreditation, positive patient reviews)"
ID_VL_Eng_Eth_BF0D073D,Eng_Eth,C_recall_failure,0.2424137931034483,0.2424137931034483,0.2424137931034483,0.2424137931034483,0,44,49,"What is the drug class that includes Tenofovir, which is used for HIV prevention (PrEP) and treatment (ART)?"
ID_VL_Aka_Gha_37BB3EEC,Aka_Gha,D_weak_pool,0.24262295081967214,0.2826388888888889,0.31566433566433566,0.31566433566433566,19,11,71,Ɛbɛyɛ dɛn na mmabun atumi anya hokwan ahorow ne nea wobetumi apaw ho nsɛm sɛ wɔanya nna mu ɔbrasɛe anaa wonim obi a wato wɔn mmonnaa?
ID_VL_Eng_Uga_7FD255EE,Eng_Uga,B_reranking_failure,0.24272,0.74,0.74,0.74,1,7,40,"If I don't inform my sexual partner, will I still get cured from Chlamydia after treatment? "
ID_VL_Eng_Uga_277B0667,Eng_Uga,B_reranking_failure,0.24272,0.74,0.74,0.74,1,3,40,"If I don't inform my sexual partner, will I still get cured from chlamydia after treatment? "
ID_VL_Aka_Gha_CCF3A171,Aka_Gha,D_weak_pool,0.2428125,0.2428125,0.3415384615384615,0.3415384615384615,9,41,57,"Dwuma bɛn na apomoden ho adwumayɛfo di wɔ ɔhwɛ a wɔde ma mmabun wɔ nyinsɛn a woyi gu akyi no mu, na mɛyɛ dɛn ne wɔn adi nkitaho de ahwehwɛ mmoa ne nsɛmbisa?"
ID_VL_Aka_Gha_076E2BBA,Aka_Gha,C_recall_failure,0.24292929292929294,0.26471544715447154,0.26471544715447154,0.27385826771653543,44,45,61,"Ɔkwan bɛn so na mmabun betumi ahwɛ ahu sɛ wɔn nkitahodie wɔ Intanɛt so no yɛ nea wɔpene so na ɛkyerɛ obuo, titiriw bere a wɔrebɔ nkɔmmɔ a ɛfa nna ho no?"
ID_VL_Aka_Gha_7631DE9D,Aka_Gha,C_recall_failure,0.2429850746268657,0.28956521739130436,0.28956521739130436,0.28956521739130436,4,26,71,"Dwuma bɛn na atipɛnfo akyerɛkyerɛfo anaa mmabun a wɔkamfo kyerɛ, di wɔ akwahosan ho nhyehyɛe ahorow a ɛfata mmabun mu, sɛ ɛwɔ hɔ a?"
ID_VL_Eng_Gha_5336723B,Eng_Gha,C_recall_failure,0.24310469314079425,0.2768148148148148,0.2768148148148148,0.2768148148148148,1,7,44,What resources or support networks are available to help me understand and navigate the legal aspects of sexual activity and seek assistance if needed?
ID_VL_Swa_Ken_5A2C41BC,Swa_Ken,D_weak_pool,0.24314285714285716,0.33201520912547533,0.34403508771929825,0.37621848739495795,45,8,59,"Je, maisha yangu ni yapi ikiwa nina Ukimwi?"
ID_VL_Swa_Ken_D4734534,Swa_Ken,B_reranking_failure,0.2432876712328767,0.2432876712328767,0.74,0.74,5,0,53,"Je, virusi vya ukimwi/UKIMWI huathiri vipi mtu kihisia?"
ID_VL_Aka_Gha_C8FE3CCD,Aka_Gha,C_recall_failure,0.2433220338983051,0.2700473933649289,0.2700473933649289,0.2787012987012987,56,8,59,"Dɛn ne mmara ne abrabɔ pa ho nsusuwii a ɛfa abusuabɔ ho nkyerɛkyerɛ a obuo wom ho, titiriw wɔ nsɛm te sɛ pene, kokoamsɛm, ne amanneɛbɔ a wɔahyɛ sɛ wɔmfa mma ho?"
ID_VL_Aka_Gha_F7860B50,Aka_Gha,C_recall_failure,0.24335570469798656,0.2549812734082397,0.2549812734082397,0.2549812734082397,4,9,68,"Dɛn ne nhyehyɛe anaa nhyehyɛe ahorow bi a atipɛnfo di anim ""pre-led initiatives"" a ɛhyɛ atipɛnfo ntam twaka ""relationships"" pa ne adwenem ahokasan ho nimdeɛ ho nkuran wɔ sukuu ne mpɔtam hɔ?"
ID_VL_Aka_Gha_71316269,Aka_Gha,C_recall_failure,0.2433887043189369,0.28825581395348837,0.28825581395348837,0.28825581395348837,1,14,58,Mɛyɛ dɛn atumi akamfo nna ho nkyerɛkyerɛ a edi mũ ne nyinsɛn a wosiw ano ne awo akwahosan ho nhyehyɛe a wobenya wɔ me sukuu anaa mpɔtam hɔ?
ID_VL_Eng_Gha_A52964FF,Eng_Gha,C_recall_failure,0.24358333333333332,0.24358333333333332,0.24358333333333332,0.24358333333333332,0,0,51,Why do I feel so self-conscious about my changing body?
ID_VL_Aka_Gha_E827A1B9,Aka_Gha,C_recall_failure,0.24365853658536585,0.2507103825136612,0.25191489361702124,0.25191489361702124,9,39,71,"Ɔkwan bɛn so na mmabun kari pɛ wɔ ɔpɛ a wɔwɔ sɛ wɔbɛda adebɔ mu nsɛm adi na wɔayɛ nokware ne hia a ehia sɛ wosusuw wɔn dijitaal nan ase, din a wɔwɔ wɔ Intanɛt so, ne nea ebetumi afi wɔn dijitaal nneɛma mu aba bere tenten no ho?"
ID_VL_Eng_Gha_68D0A2A8,Eng_Gha,D_weak_pool,0.24371257485029937,0.2417085427135678,0.3210743801652892,0.3210743801652892,6,15,50,What role do community organizations or youth centers play in providing comprehensive sexual and reproductive health services to adolescents?
ID_VL_Eng_Gha_0AC4DE85,Eng_Gha,C_recall_failure,0.2437125748502994,0.2437125748502994,0.2437125748502994,0.2437125748502994,0,0,44,"What are some common misconceptions or myths about adolescents' reproductive rights and autonomy, and how can they be addressed?"
ID_VL_Aka_Gha_2702878B,Aka_Gha,C_recall_failure,0.24383141762452104,0.17820408163265306,0.24383141762452104,0.24383141762452104,12,1,73,Nsonsonoe bɛn na ɛda ho ɛfa awerɛhow anaa dadwen a wobɛte nka sɛ ɛwɔ mu a ne bere a wɔ afa adwene mu apomoden yareɛ ntam a wɔbɛhyia no?
ID_VL_Swa_Ken_F6DBB2B6,Swa_Ken,C_recall_failure,0.24395604395604398,0.24395604395604398,0.24395604395604398,0.24395604395604398,0,5,65,Unawezaje kumsaidia mtu ambaye ni mjamzito na ameacha shule na wazazi wamekataa kumsomesha?
ID_VL_Aka_Gha_A7F36AE9,Aka_Gha,C_recall_failure,0.2441237113402062,0.2533333333333333,0.2533333333333333,0.280390625,46,38,66,Dɛn ne mmara mu nsusuwii ahorow a ɛfa awo ho ayaresa ne abusua sie ma mmabun?
ID_VL_Aka_Gha_DE8A774B,Aka_Gha,C_recall_failure,0.24443438914027155,0.2268867924528302,0.24572519083969463,0.24572519083969463,5,13,61,Dɛn ne hokwan ahorow a mewɔ wɔ pene a wɔde ma a nimdeɛ wɔ mu ne gyinaesi wɔ apɔwmuden ho?
ID_VL_Swa_Ken_F85B6D0A,Swa_Ken,B_reranking_failure,0.24446428571428575,0.24446428571428575,0.74,0.74,50,6,66,"Je, Ukimwi vinaweza kutibiwa?"
ID_VL_Eng_Gha_3713B466,Eng_Gha,C_recall_failure,0.2445762711864407,0.2445762711864407,0.2445762711864407,0.2445762711864407,0,0,46,"How do cultural, social, and historical factors influence the construction and interpretation of media messages about sexual health?"
ID_VL_Eng_Gha_ABA301CB,Eng_Gha,C_recall_failure,0.24462809917355371,0.24462809917355371,0.24462809917355371,0.24462809917355371,3,0,51,"What role can technology and digital tools play in facilitating financial management and decision-making for adolescents, and what precautions should they take to protect their personal and financial information online?"
ID_VL_Eng_Gha_E2C328AA,Eng_Gha,C_recall_failure,0.2447244094488189,0.2447244094488189,0.2447244094488189,0.2447244094488189,2,0,62,"What does it mean to take a trauma-informed approach to addressing sexual violence, and how does it differ from traditional or punitive approaches?"
ID_VL_Aka_Gha_6651529E,Aka_Gha,C_recall_failure,0.2447244094488189,0.20760180995475108,0.2447244094488189,0.2447244094488189,5,30,60,"Dɛn ne nhyɛsoɔ, na ɔkwan bɛn so na ɛsono no wɔ nneyɛe a wɔpene so wɔ abusuabɔ ne nkitahodi mu?"
ID_VL_Eng_Uga_B8D77D2F,Eng_Uga,C_recall_failure,0.24485294117647055,0.24485294117647055,0.24485294117647055,0.24485294117647055,0,7,52,What should guide a person’s decision about becoming sexually active?
ID_VL_Eng_Gha_E9C96C52,Eng_Gha,C_recall_failure,0.2448529411764706,0.2448529411764706,0.2754744525547445,0.2754744525547445,14,2,43,How can legal rights education empower adolescents to make informed decisions about their sexual and reproductive health?
ID_VL_Aka_Gha_A65ED389,Aka_Gha,C_recall_failure,0.24504918032786885,0.24504918032786885,0.24504918032786885,0.26884892086330936,45,40,58,Ɔkwan bɛn so na akwahosan ho adwumayɛfo ne nhyehyɛeyɛfo betumi abom adi akwantu akwanside ahorow ho dwuma na wɔama nna ne awo ho akwahosan ho nhyehyɛe a mmabun betumi anya no atu mpɔn?
ID_VL_Eng_Gha_10275B53,Eng_Gha,C_recall_failure,0.24506493506493507,0.1970414201183432,0.24506493506493507,0.24506493506493507,13,11,51,"What are the potential barriers or challenges that adolescents may face when reporting sexual violence, and how can they overcome these obstacles to access support and justice?"
ID_VL_Aka_Gha_EA1FCA65,Aka_Gha,C_recall_failure,0.24513931888544893,0.2798963730569948,0.28956521739130436,0.28956521739130436,17,50,56,"Ɔkwan bɛn so na mmabun ne akwahosan ho adwumayɛfo betumi abom ayɛ adwuma de ama obu, ahotoso, ne biakoyɛ aba wɔ nna ne awoɔ apomoden ho nnwuma a ɛfata amammerɛ mu de ma mu?"
ID_VL_Eng_Uga_F54191EA,Eng_Uga,C_recall_failure,0.2453580901856764,0.2453580901856764,0.2453580901856764,0.2453580901856764,0,6,60,What practices are important for a responsible sexual behavior?
ID_VL_Aka_Gha_E7C421C7,Aka_Gha,D_weak_pool,0.2453886010362694,0.249585798816568,0.29,0.30443037974683546,32,21,65,Dɛn ne akwannya ahorow a mmabun wɔ wɔ kokoamsɛm ne kokoam  ho bere a wɔrehwehwɛ nyinsɛn a woyi gu ho nnwuma no?
ID_VL_Aka_Gha_EDCB8CB6,Aka_Gha,C_recall_failure,0.24546341463414634,0.28533898305084743,0.28533898305084743,0.28533898305084743,4,14,40,"Sɛ mewɔ nsɛmmisa bi a ɛfa nna mu apomoden ho nanso mete nka sɛ me ne m’awofo anaa wɔn a wɔhwɛ me no bɛbɔ ho nkɔmmɔ a, dɛn na ɛsɛ sɛ meyɛ?"
ID_VL_Aka_Gha_8715A103,Aka_Gha,C_recall_failure,0.24548076923076922,0.2487659574468085,0.2487659574468085,0.2487659574468085,0,10,65,"Dwuma bɛn na afotuo, nkitahodi, ne biakoyɛ betumi adi wɔ mmoa a wɔde ma mmabun a wɔyɛ nnwuma, na kwan bɛn so na wobetumi ne adwumayɛfo a wɔn ho akokwaw, afotufo, ne atipɛnfo a wɔwɔ wɔn adwuma mu adi nkitaho?"
ID_VL_Aka_Gha_CD29A36F,Aka_Gha,C_recall_failure,0.24549763033175354,0.206764705882353,0.24549763033175354,0.2703196347031963,29,4,49,"Dɛn ne ɔhwɛ ansa na wɔawo (prenatal care), na dɛn nti na ɛho hia ma mmabun a wɔnyem?"
ID_VL_Aka_Gha_6160A6B4,Aka_Gha,C_recall_failure,0.24557522123893805,0.2478139534883721,0.24894009216589863,0.24894009216589863,5,37,71,"So yebetumi asusuw sɛnea yebedi atenka a emu yɛ den te sɛ dadwen, adwennwen, anaa adwenem naayɛ ho dwuma bere a ɛfa nna ne awo akwaahosan ho no ho?"
ID_VL_Aka_Gha_655238A6,Aka_Gha,C_recall_failure,0.245589519650655,0.245589519650655,0.245589519650655,0.245589519650655,0,40,74,Dɛn ne akwan horow bi a wɔfa so hu na mekasa tia animhwɛ anaa nsusuwii ahorow a ebetumi anya me gyinaesi nhyehyɛe so nkɛntɛnso?
ID_VL_Aka_Gha_EEEA163E,Aka_Gha,C_recall_failure,0.24569169960474313,0.24569169960474313,0.24569169960474313,0.24569169960474313,0,2,69,"Sɛnkyerɛnne ahorow bɛn na ɛtaa ba awo apɔmden nsɛmsɛm nyinaa ho, na bere bɛn na ɛsɛ sɛ mmabun hwehwɛ ayaresa wɔ saa dadwen ahorow yi ho?"
ID_VL_Aka_Gha_EF48E8D5,Aka_Gha,C_recall_failure,0.24666666666666665,0.24666666666666665,0.24666666666666665,0.24666666666666665,2,2,57,"Dɛn ne ɔhaw ne akwanside ahorow a ebetumi aba wɔ mpɔtam hɔfo a wɔde wɔn ho bɛhyɛ mmabun nna ne awoɔ apomoden mu yiye no mu, na ɔkwan bɛn so na wobetumi adi ho dwuma?"
ID_VL_Eng_Gha_1D0AF7F7,Eng_Gha,C_recall_failure,0.24666666666666665,0.2974509803921569,0.2974509803921569,0.2974509803921569,3,0,51,What are the main factors associated with differences in sexual and reproductive health outcomes between different groups of adolescents?
ID_VL_Eng_Gha_8D2238E6,Eng_Gha,C_recall_failure,0.24666666666666665,0.29291666666666666,0.29291666666666666,0.29291666666666666,0,1,47,Are there specific circumstances where healthcare providers are required to notify parents or guardians about an adolescent's healthcare visit?
ID_VL_Eng_Gha_5E4CB287,Eng_Gha,C_recall_failure,0.24666666666666665,0.24666666666666665,0.2864516129032258,0.2864516129032258,5,1,53,"What are some examples of youth-led initiatives that have successfully addressed gaps in ASRH services, such as access to contraception, comprehensive sexuality education, or reproductive healthcare?"
ID_VL_Eng_Gha_66C14DCA,Eng_Gha,C_recall_failure,0.24666666666666665,0.24666666666666665,0.24799999999999997,0.25899999999999995,32,25,54,"What role can peer mentors, role models, and positive influencers play in modeling media literacy behaviors and promoting critical thinking among adolescents in their peer groups?"
ID_VL_Eng_Gha_6498ABE9,Eng_Gha,C_recall_failure,0.24666666666666665,0.2690909090909091,0.2690909090909091,0.2690909090909091,2,1,48,"What is consent, and why is it important in sexual activity?"
ID_VL_Eng_Gha_5AB28D4A,Eng_Gha,C_recall_failure,0.24666666666666665,0.24666666666666665,0.24666666666666665,0.24666666666666665,0,0,39,What are some assertiveness role-playing exercises or simulations I can engage in to practice assertive communication skills and build my confidence in handling peer pressure situations?
ID_VL_Aka_Gha_CF36D58B,Aka_Gha,C_recall_failure,0.24666666666666665,0.24666666666666665,0.2739226519337017,0.27585798816568047,43,4,51,Dwuma bɛn na akwahosan ho adwumayɛfo di wɔ mmabun awo akwahosan hokwan ahorow a wokura mu na wodi mu?
ID_VL_Aka_Gha_F89897B9,Aka_Gha,C_recall_failure,0.24666666666666665,0.24666666666666665,0.24666666666666665,0.24666666666666665,3,31,72,"So mmara ahorow wɔ hɔ a ɛkyerɛ sɛ wɔde nna mu ɔbrasɛe ho nsɛm bɛkɔ asɛnnibea, na ɔkwan bɛn so na ɛka tumi a wɔn a woannyaa wɔn ti andidii mu 'victims' no wɔ sɛ wɔbɛhwehwɛ atɛntrenee?"
